Sitename,Labcode,Longitude,Latitude,Yrs BP,STD
Takarkori,GX31070,10.49,24.56,7730,100
Takarkori,GX31069,10.49,24.56,7580,110
Takarkori,GX31068,10.49,24.56,7890,110
Takarkori,GX31067,10.49,24.56,8080,110
Takarkori,GX31066,10.49,24.56,7470,100
Takarkori,GX31065,10.49,24.56,8040,110
Takarkori,GX31064,10.49,24.56,7130,100
Takarkori,GX30326,10.49,24.56,7070,100
Takarkori,GX30325,10.49,24.56,4800,70
Takarkori,GX30324AMS,10.49,24.56,6090,60
Takene Bawa,ParisVI,4.67,17.57,6065,90
Takene Bawa,Pa1041,4.67,17.57,5960,200
Takene Bawa,Pa0574,4.67,17.57,5845,200
Takene Bawa,Pa0571,4.67,17.57,6300,200
Takene Bawa,Pa0454,4.67,17.57,5880,120
Takene Bawa,Pa0444,4.67,17.57,2040,140
Takene Bawa,Pa0437,4.67,17.57,4965,80
Takene Bawa,171ParisVI,4.67,17.57,5000,150
Takene Bawa,170ParisVI,4.67,17.57,6310,110
Takene Bawa,169ParisVI,4.67,17.57,5945,300
Takene Bawa,168ParisVI,4.67,17.57,6220,500
Takene Bawa,167ParisVI,4.67,17.57,7775,120
Takene Bawa,?Paris,4.67,17.57,2600,60
Talah 11,Hv7976,3.41,31.61,6485,145
Tamanrasset II,Gif357,5.58,23.17,3330,250
Tamar Hat,MC817,5.43,36.65,16100,360
Tamar Hat,MC812,5.43,36.65,17040,400
Tamar Hat,Alg5,5.43,36.65,12450,480
Tamar Hat,Alg4,5.43,36.65,10350,350
Tamaya Mellet,Pa1099,5.37,17.75,5260,120
Tamaya Mellet,Pa1078,5.37,17.75,5230,100
Tamaya Mellet,Pa1052,5.37,17.75,3850,160
Tamaya Mellet,Pa1042,5.37,17.75,5245,150
Tamaya Mellet,Pa0428,5.37,17.75,3600,60
Tamaya Mellet,Pa0236,5.37,17.75,8320,300
Tamaya Mellet,Gif1728,5.37,17.75,9350,100
Tamaya Mellet,166ParisVI,5.37,17.75,4115,80
Tamaya Mellet,165ParisVI,5.37,17.75,5060,100
Tamaya Mellet,164ParisVI,5.37,17.75,5895,90
Tamaya Mellet,163ParisVI,5.37,17.75,4800,80
Tamaya Mellet,162ParisVI,5.37,17.75,6360,500
Taoungat 7,KIA39291,-2.43,35.19,5390,35
Tarada N,161Orsay,4.85,15.92,1595,80
Tarfaya,Gif2821,-12.93,27.94,3300,100
Tarfaya,121Gif,-12.93,27.94,12490,130
Tarfaya km 34,Gif2652,-12.49,27.86,2790,105
Tarfaya Letan,Mc670,-12.82,27.97,3290,70
Tarfaya Site Letan,Mc669,-12.92,27.94,4400,90
Tarhazoute,Hv7055,-9.71,30.55,6295,180
Tarso Yega,Hv3287,17.38,20.67,8055,90
Tarso Yega,Hv2772,17.38,20.67,7995,448
Tassagaouacheret,160Orsay,8.77,18.1,4090,80
Tassara,159ParisVI,5.67,16.85,4150,80
Tassili n'Ajjer,Hv5612,9.68,24.68,6210,135
Tassos,158Orsay,8.33,19.72,3810,100
Tchi Guiribe,Pa0669,11.35,16.15,2955,100
Tchilegard,157Orsay,4.45,17.62,4555,80
Tchireouma,Pa0510,11.3,16.49,3230,170
Tegdaoust,UCLA696,-10.42,17.42,1150,80
Tegdaoust,Dak97,-10.42,17.42,1003,119
Tegdaoust,Dak96,-10.42,17.42,1261,121
Tegdaoust,Dak95,-10.42,17.42,831,117
Tegdaoust,Dak94,-10.42,17.42,1066,120
Tegdaoust,Dak93,-10.42,17.42,881,118
Tegdaoust,Dak63,-10.42,17.42,1143,124
Tegdaoust,Dak195a,-10.42,17.42,1170,100
Tegdaoust,Dak195,-10.42,17.42,1080,110
Tegdaoust,Dak193,-10.42,17.42,1233,100
Tegdaoust,Dak173,-10.42,17.42,1031,100
Tegdaoust,Dak172,-10.42,17.42,1017,100
Teghazza,UQ1151,-4.75,22.6,5800,800
Teghazza,Gif6195,-4.75,22.6,6050,90
Teguefn Agar,Gif4172,7.57,16.25,2090,90
Tejerhi,62Sa,14.47,24.36,1100,120
Telig MT30,UQ1168,-3.68,22.67,9350,400
Telig MT30,UQ1148,-3.68,22.67,8800,100
Telig MT30,Gif6125,-3.68,22.67,4480,110
Telig MT9,LGQ62,-4.5,23.17,9236,268
Temet,156ParisVI,8.67,19.93,9460,120
Temet,155Orsay,8.67,19.93,8550,250
Temet,154Orsay,8.67,19.93,8565,100
Temet,153Orsay,8.67,19.93,8590,100
Temet,152Orsay,8.67,19.93,9190,90
Temet,151Orsay,8.67,19.93,9270,90
Temet,150Orsay,8.67,19.93,9290,110
Temet,149Orsay,8.67,19.93,9550,100
Teneswillim sud,Gif6357,-15.97,18.05,2690,80
Tenioubrar,Ly351,-16.06,19.2,2660,110
Tenioubrar sud,Ly4391,-16.2,19.02,1080,70
Terarat,Hv5613,9.5,24.3,5730,120
Termetiere,Ly9444,-3.45,14.4,4526,50
Termit Do Dimmi,UPSb,11.33,16.42,2065,60
Termit Do Dimmi,UPSa,11.33,16.42,2590,120
Termit Do Dimmi,Pa0504,11.33,16.42,2270,90
Termit Do Dimmi,Pa0296,11.33,16.42,2580,120
Termit Do Dimmi,Pa0288,11.33,16.42,2500,70
Termit Do Dimmi,Dak148,11.33,16.42,1747,110
Termit Do Dimmi,Dak145,11.33,16.42,2628,120
Termit ouest,T38,11.25,16.08,6340,100
Termit ouest,T32,11.25,16.08,11070,110
Termit ouest,T28,11.25,16.08,7400,110
Termit ouest,T175,11.25,16.08,8410,250
Termit ouest,T159,11.25,16.08,9380,150
Termit ouest,Dak147,11.25,16.08,2924,120
Termit ouest,148Orsay,11.25,16.08,1630,100
Tessalit,UCLA1096,0.98,20.25,4750,80
Tibakaratine,Gif2936,7.33,18.83,4540,130
Tibesti,42Hy,17.08,21.33,2070,180
Tibesti,41Hv,17.08,21.33,2070,100
Tiboubija,OxA-18225,0.209,16.981,3958,34
Tiboubija,OxA-18224,0.209,16.981,3808,34
Tibouessene,I5741,9.25,18.2,5620,110
Tibouessene,I5740,9.25,18.2,5680,110
Tichet AZ25,Gif5230,-3.5,18.08,2000,210
Tichitt,Mc427c,-9.49,18.51,1540,50
Tichitt,Mc427b,-9.49,18.51,1370,60
Tichitt,Gif4112,-9.49,18.51,2290,110
Tichitt,Gif4111,-9.49,18.51,1930,110
Tichitt,Gif2887,-9.49,18.51,4670,130
Tichitt,Dak160,-9.49,18.51,7368,140
Tichitt I,Gif2876,-9.4,18.43,4570,130
Tichitt III,Mc426,-9.4,18.43,6100,150
Tichitt III,Mc423,-9.4,18.43,6000,150
Tichitt III,Mc422,-9.4,18.43,9050,150
Tichitt III,Mc421,-9.4,18.43,9260,150
Tichitt III,Gif2879,-9.4,18.43,8570,170
Tichitt III,Gif2878,-9.4,18.43,8180,170
Tichitt III,Dak186,-9.4,18.43,7941,150
Tichitt III,Dak161,-9.4,18.43,9139,160
Tiddas,Rabat115,-6.27,33.57,7185,169
Tidikelt,Hv9696,1.35,27.28,8550,335
Tidikelt,Hv9695,1.35,27.28,4200,190
Tidikelt,Hv9693,1.35,27.28,8165,200
Tidikelt,Hv9692,1.35,27.28,7000,365
Tidikelt,Hv5485,1.35,27.28,5355,115
Tiebala,Gif384,-5.4,13.67,1400,120
Tiebala,Gif383,-5.4,13.67,1440,120
Tigguit,Hv7625,-6.35,30.68,4375,145
Tiguermaouine,Gif3516,7.93,17,4220,110
Tiguezefen,NIA81,3.59,15,3600,100
Tihodaene,PaVI,6.85,25.37,4900,300
Tihodaene,Ly407,6.85,25.37,6870,150
Tijirit,Gif8120,-15.11,20.32,735,50
Tijirit,113Alger,-15.11,20.32,380,100
Tijirit,112Alger,-15.11,20.32,475,100
Tijirit,111Alger,-15.11,20.32,1060,100
Tijirit,110Alger,-15.11,20.32,1070,100
Tijirit (10B),109Alger,-15.11,20.32,2170,190
Tijirit (15),Gif8121,-15.11,20.32,3520,60
Tijirit (15),108Alger,-15.11,20.32,3070,110
Tijirit (24),107Alger,-15.11,20.32,2145,170
Tijirit (5),Gif8122,-15.11,20.32,1330,40
Tijirit (5),106Alger,-15.11,20.32,1580,90
Tijirit (73),105Alger,-15.11,20.32,1680,100
Tijirit (78),104Alger,-15.11,20.32,1560,100
Tijirit (D11),103Alger,-15.11,20.32,2450,140
Tilemsi,Dak3,-0.17,18.88,3181,89
Tilemsi AZ15,Gif5306,0.27,17.97,2160,250
Tiloanord,Ly5778,1.58,14.9,3190,95
Tiltekin I Site Launev,UW97,5.73,23.35,9210,115
Tiltekin I Site Launev,UW96,5.73,23.35,8475,100
Tiltekin I Site Launev,UW95,5.73,23.35,5055,85
Tiltekin I Site Launev,UW94,5.73,23.35,6800,105
Tiltekin I Site Launev,UW93,5.73,23.35,7090,90
Tiltekin I Site Launev,UW85,5.73,23.35,5055,85
Tiltekin I Site Launev,Mc740,5.73,23.35,8900,230
Tiltekin I Site Launev,Mc739,5.73,23.35,7960,100
Timidouin,Mc484,5.58,24.33,8100,130
Timidouin,Mc483,5.58,24.33,6050,100
Timimoun,Hv9698,1.2,29.55,5835,195
Timimoun,Hv9697,1.2,29.55,5085,250
Tin Alhar,OxA-X-2245-41,0.296,16.733,3720,90
Tin Amenser,Mc488,5.1,22.92,6500,250
Tin Guettai,UQ370,-3.5,19.3,4970,60
Tin Hanakaten,Mc678,10.37,23.88,8100,130
Tin Hanakaten,Mc677,10.37,23.88,6650,90
Tin Hanakaten,Mc676,10.37,23.88,4100,70
Tin Hanakaten,Gif5948,10.37,23.88,8030,120
Tin Hanakaten,Gif5857,10.37,23.88,7900,120
Tin Hanakaten,Gif5468,10.37,23.88,6840,130
Tin Hanakaten,Gif5467,10.37,23.88,6450,130
Tin Hanakaten,Gif5466,10.37,23.88,6600,130
Tin Hanakaten,Gif5419,10.37,23.88,7220,140
Tin Hanakaten,Gif5418,10.37,23.88,6200,120
Tin Hanakaten,Gif5417,10.37,23.88,7110,140
Tin Hanakaten,Gif5416,10.37,23.88,5800,120
Tin Hanakaten,ALG30,10.37,23.88,7150,100
Tin Hanakaten,ALG29b,10.37,23.88,3930,140
Tin Hanakaten,ALG28b,10.37,23.88,6170,100
Tin Hanakaten,ALG27,10.37,23.88,9420,100
Tin Hanakaten,ALG26,10.37,23.88,8930,100
Tin Hanakaten,5Bor,10.37,23.88,7530,600
Tin Hanakaten,4Bor,10.37,23.88,7180,480
Tin Hanakaten,3Bor,10.37,23.88,5150,440
Tin Hanakaten,2Bor,10.37,23.88,3100,240
Tin Hanakaten,1Bor,10.37,23.88,2820,220
Tin Keradet,C2619,9.2,21.15,3310,160
Tin Mahham,Gif7092,-15.98,17.93,1700,60
Tin Ouaffadene,147Pa,9.18,20.17,8935,200
Tin Ouaffadene,146Orsay,9.18,20.17,9080,230
Tin Ouaffadene,145Orsay,9.18,20.17,9220,140
Tin Ouaffadene A,144Orsay,9.18,20.17,7320,130
Tin Ouaffadene A,143Orsay,9.18,20.17,7325,655
Tin Ouaffadene A,142Orsay,9.18,20.17,8630,85
Tin Ouaffadene A,141Orsay,9.18,20.17,8835,520
Tin Ouaffadene A,140Orsay,9.18,20.17,8890,330
Tin Ouaffadene A,139Orsay,9.18,20.17,9200,170
Tin Ouaffadene A,138Orsay,9.18,20.17,9210,180
Tin Ouaffadene A,137Orsay,9.18,20.17,9370,125
Tin Ouaffadene A,136Orsay,9.18,20.17,9370,130
Tin Ouaffadene A,135Orsay,9.18,20.17,9460,430
Tin Ouaffadene A,134Orsay,9.18,20.17,9870,190
Tin Ouaffadene A,133Orsay,9.18,20.17,11720,210
Tin Ouaffadene B,132Orsay,9.18,20.17,8890,125
Tin Ouaffadene B,131Orsay,9.18,20.17,9000,315
Tin Ouaffadene C,130Orsay,9.18,20.17,7040,395
Tin Ouaffadene C,129Orsay,9.18,20.17,7860,360
Tin Ouaffadene C,128Orsay,9.18,20.17,7910,210
Tin Ouaffadene C,127Orsay,9.18,20.17,8430,265
Tin Ouaffadene C,126Orsay,9.18,20.17,9070,180
Tin Ouaffadene C,125Orsay,9.18,20.17,9080,150
Tin Ouaffadene C,124Orsay,9.18,20.17,9240,150
Tin Ouaffadene C,123Orsay,9.18,20.17,9320,120
Tin Ouaffadene C,122Orsay,9.18,20.17,9060,240
Tin Ouaffadene C,121Orsay,9.18,20.17,9015,300
Tin Tazarift,Hv5611,9.75,24.72,4690,100
Tin Tohra,R1031,10.51,25.38,5970,50
Tin Tohra,R1029,10.51,25.38,5260,130
Tin Tohra est,R1163,10.51,25.38,8670,60
Tin Tohra est,R1162a,10.51,25.38,8440,50
Tin Tohra est,R1161a,10.51,25.38,8460,50
Tin Tohra est,R1160,10.51,25.38,8540,140
Tin Tohra est,R1158a,10.51,25.38,7330,80
Tin Tohra est,R1036,10.51,25.38,9080,70
Tin Tohra est,R1035,10.51,25.38,8640,70
Tin Tohra est,R1034,10.51,25.38,7990,70
Tin Tohra est,R1033,10.51,25.38,8460,60
Tin Tohra nord,R1164,10.51,25.38,6540,50
Tin Tohra nord,R1032,10.51,25.38,7070,60
Tin Tohra nord,R1030,10.51,25.38,5360,120
Tin Tohra nord,R1028,10.51,25.38,5600,50
Tin Tohra two caves,R1409,10.51,25.38,8650,105
Tin Tohra two caves,R1408,10.51,25.38,8450,60
Tin Tohra two caves,R1407,10.51,25.38,8520,60
Tin Tohra two caves,R1406,10.51,25.38,8620,50
Tin Tohra two caves,R1405,10.51,25.38,8840,60
Tin Tohra two caves,R1404bis,10.51,25.38,8400,90
Tin Tohra two caves,R1404,10.51,25.38,8630,50
Tin Tohra two caves,R1403,10.51,25.38,8230,50
Tin Tohra two caves,R1402,10.51,25.38,9350,110
Tintan,Ly708,-16.68,20.88,6800,190
Tintan chasseurs,Gif2493,-16.68,20.88,2810,110
Tintan necropole,Ly505,-16.68,20.88,2860,170
Tintan necropole,Ly503,-16.68,20.88,4270,100
Tintan necropole,Ly460,-16.68,20.88,3530,130
Tintan necropole,Ly459,-16.68,20.88,3930,120
Tintan necropole,Gif2505,-16.68,20.88,6070,130
Tintan necropole,Gif2485,-16.68,20.88,3930,80
Tintan necropole,Gif2484,-16.68,20.88,3240,100
Tintan necropole,Gif1884,-16.68,20.88,2460,100
Tintan necropole,Gif1761,-16.68,20.88,2470,100
Tintan necropole,99Orsav,-16.68,20.88,5520,100
Tintan necropole,98Orsay,-16.68,20.88,3550,490
Tintan necropole,97Orsay,-16.68,20.88,3570,160
Tintan necropole,96Orsay,-16.68,20.88,3695,80
Tintan necropole,95Orsay,-16.68,20.88,3805,80
Tintan necropole,94Orsay,-16.68,20.88,3850,100
Tintan necropole,93Orsay,-16.68,20.88,3960,100
Tintan necropole,92Orsay,-16.68,20.88,3970,200
Tintan necropole,91Orsay,-16.68,20.88,4445,160
Tintan necropole,90Orsay,-16.68,20.88,4570,140
Tintan necropole,89Orsay,-16.68,20.88,4600,200
Tintan necropole,88Orsay,-16.68,20.88,4860,160
Tintan necropole,87Orsay,-16.68,20.88,5020,160
Tintan necropole,86Orsay,-16.68,20.88,5320,150
Tintan necropole,85Orsay,-16.68,20.88,5670,300
Tintan necropole,84Gif,-16.68,20.88,5520,100
Tintan necropole,102Orsay,-16.68,20.88,4570,140
Tintan necropole,101Orsay,-16.68,20.88,4600,200
Tintan necropole,100Orsay,-16.68,20.88,5670,300
Tintan pecheurs,Ly553,-16.7,20.87,6020,150
Tintan pecheurs,Ly552,-16.7,20.87,6390,160
Tintan pecheurs,Ly551,-16.7,20.87,4820,140
Tintartait,SacA18782,9.52,24.76,7645,40
Tintartait,SacA18176,9.52,24.76,8160,45
Tintartait,SacA18175,9.52,24.76,6740,40
Tintartait,SacA18173,9.52,24.76,7700,45
TinTazarift,liv5611,9.75,24.72,4690,120
Tioubalel,Ly2049,-13.98,16.27,1170,90
Tioubalel,Ly2048,-13.98,16.27,1960,400
Tirersioum,Gif2504,-16.68,20.88,7690,140
Tirersioum,Gif2502,-16.68,20.88,4290,110
Tirersioum,Gif2501,-16.68,20.88,3000,100
Tirersioum,x83,-16.68,20.88,4590,110
Tissalaten,C2273,-4.58,16.25,915,50
Tissoukai,SacA18174,9.29,24.91,5620,45
Tissoukai,SacA18167,9.29,24.91,5735,40
Tissoukai,Gif840,9.29,24.91,3650,100
Tissoukai,ALG,9.29,24.91,4500,300
Titerastn Elias 3,Gif288,9.68,24.65,4560,250
Titerastn Elias 5,Gif290,9.68,24.65,7400,300
Titerestn Elias 6,Gif291,9.68,24.65,2500,200
Toladie,x67,-5.49,15.5,1465,60
Tondidarou,C1610,-4.1,16,1295,40
Tondidarou,C1609,-4.1,16,1280,40
Tondidarou,C1603,-4.1,16,1330,40
Toubel,Pa638,-4.37,15.8,1180,100
Toubel,Pa625,-4.37,15.8,1620,75
Toubel,Pa624,-4.37,15.8,1600,100
Tough,NPL152,-16.47,15.9,1650,125
Tough,NPL102,-16.47,15.9,1905,125
Tough,Gif364,-16.47,15.9,1790,120
Touila,Ly4241,-15.73,18.35,1380,80
Toungour,Hv3804,18.27,16.07,1960,60
Toungour,Hv2898,18.27,16.07,1655,55
Toungour Salado,Gif2896,18.27,16.27,1340,100
Tuizegorou,NY75,2.35,15.02,1680,40
Tuizegorou,NY59,2.35,15.02,1870,40
Tuizegorou,NIA76,2.35,15.02,3390,70
Tuizegorou,NIA62,2.35,15.02,2890,60
Tuizegorou,NIA60,2.35,15.02,3400,60
Tuizegorou,NIA57,2.35,15.02,3765,80
Tuizegorou,NIA54,2.35,15.02,3495,60
Tuizegorou,LGQ115b,2.35,15.02,3200,160
Tuizegorou,LGQ114,2.35,15.02,3680,165
Tuizegorou,ALG955,2.35,15.02,3860,155
Tuizegorou C14.4,LGQ115a,2.35,15.02,3196,157
Tuluk,Pa1102,7.5,17.1,1060,80
Tuluk,Pa0390,7.5,17.1,2420,100
Tuluk,Pa0338,7.5,17.1,3335,120
Tuluk,Gif5545,7.5,17.1,2360,70
Tyeral,Gif5542,7.93,16.78,2410,90
Uan Afuda,GX20752,10.49,24.85,9245,270
Uan Afuda,GX20750,10.49,24.85,9765,105
Uan Afuda,GX19118,10.49,24.85,9260,290
Uan Kasa 94/66,GX20711,10.8,25.2,8270,240
Uan Kasa 97/90,GX25013,10.96,25.32,8870,360
Uan Muhuggiag,UD226,10.54,24.86,5350,200
Uan Muhuggiag,UD225a,10.54,24.86,6035,100
Uan Muhuggiag,UD225,10.54,24.86,5952,120
Uan Muhuggiag,UD224,10.54,24.86,3770,200
Uan Muhuggiag,GX87,10.54,24.86,4730,310
Uan Muhuggiag,61Pi,10.54,24.86,7438,220
Uan Muhuggiag,60Pi,10.54,24.86,5405,180
Uan Tabu,Rome294,10.62,24.9,8470,90
Uan Tabu,Rome293,10.62,24.9,8880,100
Uan Tabu,GX89,10.62,24.9,7045,175
Uan Tabu,GX17818,10.62,24.9,8690,110
Uan Tabu,BO565,10.62,24.9,9450,60
Uan Tabu,BO509,10.62,24.9,9810,75
Uan Tabu,BO508,10.62,24.9,9350,70
Um Direiwa,T3261,32.62,15.72,4950,80
Um Direiwa I,T4045,32.62,15.72,5600,110
Um Direiwa I,T3697,32.62,15.72,7960,90
Um Direiwa II,T3698,32.62,15.72,5000,300
Um Direiwa II,x268,32.62,15.72,5000,100
Umm el Araneb,Hv4808,14.75,26.25,5695,65
Umm Marrahi,T5301,32.55,16,8240,120
Umm Marrahi,T5300,32.55,16,8920,180
Umm Singid,T6644,32.57,16,7240,90
Umm Singid,Rom258,32.57,16,7300,90
Varves,Pta7743,-3.45,14.4,3270,60
Varves,Pta7741,-3.45,14.4,3219,60
Varves,Pta7738,-3.45,14.4,3240,60
Varves,Pta7733,-3.45,14.4,2920,60
Varves,Ly8848,-3.45,14.4,3420,40
Varves,Ly8847,-3.45,14.4,2885,40
Varves,Ly8136,-3.45,14.4,3385,45
Varves,Ly701oxa,-3.45,14.4,2965,55
Villaverde Cave,CSIC556,-13.9,28.63,1730,50
Villaverde Cave,CSIC554-b,-13.9,28.63,1260,50
Villaverde Cave,CSIC554-a,-13.9,28.63,1070,50
Vitex,SacA6342,-3.45,14.4,4990,30
Vitex,Erl8359,-3.45,14.4,5331,64
Wadi Adjal,Hv6980,13.17,26.58,1965,420
Wadi Adjal,Hv5487,13.17,26.58,1830,85
Wadi Adjal,Hv5479,13.17,26.58,2115,130
Wadi Akhdar,KN3793,25.88,23.33,5440,60
Wadi Akhdar,KN3636,25.88,23.33,6320,100
Wadi al Washka,Hv8630,15.75,29,7260,155
Wadi Andal,Gif4576b,14.35,27.58,5500,60
Wadi Arid,AA1425,28.67,22.28,6400,60
Wadi Arid,AA1376,28.67,22.28,6950,80
Wadi Athal,R1165,10.33,25,5650,50
Wadi Bakht,SMU273b,26.03,23.18,7280,90
Wadi Bakht,SMU273,26.03,23.18,6980,80
Wadi Bakht,KN3591,26.03,23.18,5030,150
Wadi Bakht,KN3410,26.03,23.18,6600,300
Wadi Bakht,KN3328,26.03,23.18,6150,180
Wadi Bakht,KN3184,26.03,23.18,4770,130
Wadi Bakht,KN3182,26.03,23.18,4880,390
Wadi Bakht,KN3179,26.03,23.18,6080,420
Wadi Bakht,KN3149,26.03,23.18,5070,60
Wadi Bakht,KN3098,26.03,23.18,4820,60
Wadi Bakht,KN3097,26.03,23.18,6200,100
Wadi Bakht,KN3096,26.03,23.18,8200,500
Wadi Bakht,KN3095,26.03,23.18,7980,90
Wadi Bakht,KN3079,26.03,23.18,5180,60
Wadi Bakht,Hv11648,26.03,23.18,7585,80
Wadi Bakht,Hv11644,26.03,23.18,8715,970
Wadi Bangou C.16.5,LGQ116,2.82,15.17,2504,138
Wadi Barjuj,Hv9203,12.57,26.02,6800,270
Wadi Barjuj,Hv9201,12.57,26.02,6410,70
Wadi Barjuj,Hv9200,12.57,26.02,5355,70
Wadi Behar Belama,Hv5725,21.25,27.47,3420,230
Wadi Behar Belama,Hv4117,21.25,27.47,5410,250
Wadi Behar Belama,Hv4116,21.25,27.47,5680,95
Wadi Behar Belama,Hv4115,21.25,27.47,6625,750
Wadi Behar Belama,Hv4037,21.25,27.47,2385,490
Wadi Behar Belama,Hv10597,21.25,27.47,6985,90
Wadi Behar Belama,Hv10596,21.25,27.47,5915,815
Wadi el Akhdar,UtC8219,25.88,23.33,6382,46
Wadi el Akhdar,UtC6536,25.88,23.33,9080,50
Wadi el Akhdar,KN3888,25.88,23.33,5260,70
Wadi el Akhdar,KN3794,25.88,23.33,5220,65
Wadi el Akhdar,KN3791,25.88,23.33,5460,60
Wadi el Akhdar,KN3790,25.88,23.33,5430,65
Wadi el Akhdar,KN3436,25.88,23.33,5940,70
Wadi el Akhdar,KN3381,25.88,23.33,5650,130
Wadi el Akhdar,KN3361,25.88,23.33,5650,130
Wadi el Akhdar,KN3358,25.88,23.33,5710,100
Wadi el Akhdar,KN3191,25.88,23.33,6510,220
Wadi el Akhdar,KN3187,25.88,23.33,5500,60
Wadi el Akhdar,KN3176,25.88,23.33,5940,230
Wadi el Akhdar,KN3173,25.88,23.33,4150,55
Wadi el Akhdar,KN3106,25.88,23.33,5440,60
Wadi el Akhdar,KN3104,25.88,23.33,5250,140
Wadi el Akhdar,KN3103,25.88,23.33,5430,65
Wadi el Akhdar,KN3085,25.88,23.33,4200,100
Wadi el Akhdar,KN3016,25.88,23.33,5670,65
Wadi el Akhdar,KN2936,25.88,23.33,5610,60
Wadi el Akhdar,KN2935,25.88,23.33,5780,80
Wadi el Akhdar,KN2934,25.88,23.33,7670,75
Wadi el Akhdar,KN2933,25.88,23.33,5150,100
Wadi el Akhdar,KN2926,25.88,23.33,3950,55
Wadi el Akhdar,KN2925,25.88,23.33,3860,60
Wadi el Akhdar,KN2882,25.88,23.33,5670,75
Wadi el Akhdar,KN2881b,25.88,23.33,5360,210
Wadi el Akhdar,KN2881a,25.88,23.33,5420,65
Wadi el Akhdar,KN2880c,25.88,23.33,5170,70
Wadi el Akhdar,KN2880b,25.88,23.33,5150,70
Wadi el Akhdar,KN2880a,25.88,23.33,5060,55
Wadi el Akhdar,KN2879,25.88,23.33,9370,215
Wadi el Akhdar,KN2878,25.88,23.33,7700,60
Wadi el Akhdar,K1N2933,25.88,23.33,5150,125
Wadi el Akhdar,Hv8313,25.88,23.33,4365,95
Wadi el Akhdar,Hv8312,25.88,23.33,8695,570
Wadi el Akhdar,Hv8311,25.88,23.33,8460,520
Wadi el Akhdar,Hv8242,25.88,23.33,3830,365
Wadi el Bakht,KN4024,26.3,23.28,4920,60
Wadi el Bakht,KN3976,26.3,23.28,6050,65
Wadi el Bakht,Erl2928,26.3,23.28,7407,124
Wadi el Bakht,Erl2874,26.3,23.28,6871,66
Wadi el Bakht,Erl2873,26.3,23.28,5407,74
Wadi el Bakht,Erl2868,26.3,23.28,7146,99
Wadi el Bakht,Erl2864,26.3,23.28,6735,82
Wadi el Bounia,UD1,14.35,26.4,6500,350
Wadi Fech Fech,Hv14446,26,19,7780,90
Wadi Fech Fech,Hv14441,26,19,3805,65
Wadi Fech Fech,x267,26,19,8255,195
Wadi Fech Fech,x266,26,19,7780,90
Wadi Fech Fech,x265,26,19,7560,110
Wadi Fech Fech,x264,26,19,7470,110
Wadi Fech Fech,x263,26,19,6615,90
Wadi Fech Fech,x262,26,19,6600,105
Wadi Fech Fech,x261,26,19,3805,65
Wadi Gan,NPL15b,12.17,32.33,6500,108
Wadi Halfa,WSU147,31.37,21.79,4800,120
Wadi Halfa,WSU110,31.37,21.79,5120,100
Wadi Halfa,U822,31.37,21.79,3685,140
Wadi Halfa,GX445,31.37,21.79,6485,160
Wadi Halfa,GX122,31.37,21.79,9275,600
Wadi Halfa,A436,31.37,21.79,4730,50
Wadi Halfa,x13222,31.37,21.79,5120,100
Wadi Halfa 605,WSU190b,31.37,21.79,6830,200
Wadi Halfa WHW7,WSU112,31.37,21.79,3370,50
Wadi Hariq,KN5460,27.64,19.48,4760,50
Wadi Hariq,KN5447,27.64,19.48,3785,40
Wadi Hariq,KN5327,27.64,19.48,3675,40
Wadi Hariq,KN5318,27.64,19.48,3560,150
Wadi Hariq,KN5317,27.64,19.48,3875,35
Wadi Hariq,KN5316,27.64,19.48,4075,45
Wadi Hariq,KIA17544,27.64,19.48,4415,35
Wadi Hariq,KIA17543,27.64,19.48,3385,25
Wadi Hariq,KIA17510,27.64,19.48,3355,25
Wadi Hariq,KIA17509,27.64,19.48,4170,65
Wadi Hariq,KIA17508,27.64,19.48,1610,34
Wadi Hariq,GX26793,27.64,19.48,6110,90
Wadi Hariq,Erl2970,27.64,19.48,4885,45
Wadi Hariq,Erl2867,27.64,19.48,6995,115
Wadi Hariq,Erl2866,27.64,19.48,6645,115
Wadi Hariq,Beta180679,27.64,19.48,4090,40
Wadi Hariq,Beta180678b,27.64,19.48,3770,40
Wadi Hariq,Beta180678a,27.64,19.48,3820,40
Wadi Hariq,Beta180677,27.64,19.48,3780,40
Wadi Hariq,Beta169273,27.64,19.48,1360,40
Wadi Hariq,Beta169270,27.64,19.48,4740,40
Wadi Hariq,Beta169269,27.64,19.48,4150,40
Wadi Hariq,Beta169268,27.64,19.48,5610,230
Wadi Hidwa,A3243,26.5,19,7220,190
Wadi Hmuda,Gif4575,14.35,27.58,3650,70
Wadi Hmuda,Gif4574,14.35,27.58,4490,50
Wadi Howar,Hv15584,27.01,17.36,3140,80
Wadi Howar,x260,27.01,17.36,9430,85
Wadi Howar,x259,27.01,17.36,8355,120
Wadi Howar,x258,27.01,17.36,7825,100
Wadi Howar,x257,27.01,17.36,7790,115
Wadi Howar,x256,27.01,17.36,7325,140
Wadi Howar,x255,27.01,17.36,7070,180
Wadi Howar,x254,27.01,17.36,6400,90
Wadi Howar,x253,27.01,17.36,6325,215
Wadi Howar,x252,27.01,17.36,5430,180
Wadi Howar,x251,27.01,17.36,5350,275
Wadi Howar,x250,27.01,17.36,4765,130
